Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price
-0.6811107342466095,1.4344847981711517,-0.6828630279540187,1.3260395433076002,-0.7077020633781075,-1.5202450071847635,31747.60460557713
-1.393569661282812,0.750986700183239,0.04552420186360124,-0.23166366385931583,0.6352639987517821,-1.0122652052700494,17515.91518148312
0.7438071198257954,-0.43829999031572897,-1.0470566428628285,-0.23166366385931583,0.5824836731658913,-1.3932500567060853,17073.491965768277
-1.393569661282812,0.7646566621429975,1.502298661498841,-0.23166366385931583,-0.7135665439987618,-1.2547101107293448,18399.77710698207
0.7438071198257954,0.5596072327466238,0.04552420186360124,-0.23166366385931583,0.3772268514429817,-0.6081903628378901,17787.920193214795
-1.393569661282812,-1.1354680502634005,1.502298661498841,-1.0488194446681898,-0.6959731021367986,0.6040341644585878,10719.665409273986
0.7438071198257954,0.35455780335024945,-0.6828630279540187,-1.0488194446681898,-0.2971884199322892,0.4077692409915386,9750.09939150324
-1.393569661282812,-1.5045570231768735,-1.0470566428628285,-0.23166366385931583,0.031222494824364077,0.3384992680031684,16690.666299432294
0.03134819278959294,-1.2584977079012245,-1.0470566428628285,-0.23166366385931583,-1.405575257235997,-1.462520029694455,16587.514580972704
0.03134819278959294,-0.12389086524128907,0.04552420186360124,-0.23166366385931583,-1.4994069471664697,-1.4856100206905782,17406.84907651699
-0.6811107342466095,-0.16490075112056418,1.502298661498841,1.3260395433076002,-1.5404583115110517,-1.208530128737098,33008.898865411786
-1.393569661282812,1.420814836211394,-1.0470566428628285,-0.23166366385931583,-0.6431927765509068,-0.019395592436743554,16954.6650023628
1.4562660468619977,-1.2995075937804994,-0.6828630279540187,1.3260395433076002,1.1513382933693808,-0.38883544837471795,31617.262952743706
-0.6811107342466095,1.5575144558089766,0.04552420186360124,-0.23166366385931583,-1.446626621580579,-0.1694805339115459,17695.147508140286
0.03134819278959294,0.39556768922952457,-1.0470566428628285,1.3260395433076002,1.5090716112293072,1.123558961871364,31234.928876827467
0.7438071198257954,-0.31527033267790483,0.04552420186360124,1.3260395433076002,-1.0595709006173795,-0.6659153403281983,32125.15816609158
1.4562660468619977,-0.3699501805169379,-0.6828630279540187,-0.23166366385931583,0.03708697544501849,1.4699088268132146,16845.480994534384
1.4562660468619977,0.39556768922952457,0.04552420186360124,1.3260395433076002,-0.33237530365621676,0.9734740203965612,32447.60269492614
1.4562660468619977,0.02647871631605159,-1.0470566428628285,-0.23166366385931583,0.846385301095345,1.5160888088054614,17224.796074094204
0.03134819278959294,-0.4109600663962124,1.502298661498841,1.3260395433076002,1.7143284329522168,-0.29647548439022436,32923.66424093799
-0.6811107342466095,1.598524341688251,-1.0470566428628285,1.3260395433076002,0.3596334095810184,0.430859231987662,31653.26294701181
0.03134819278959294,-0.6433494197121034,-1.0470566428628285,1.3260395433076002,-0.7956692726879258,-1.104625169254543,31150.46348912145
-0.6811107342466095,0.9697060915393713,0.04552420186360124,-1.0488194446681898,-0.3147818617942535,1.1812839393616723,9929.37740987491
-0.6811107342466095,-0.2879304087583883,0.04552420186360124,-0.23166366385931583,-0.9188233657216704,-1.2547101107293448,17493.650157480613
0.03134819278959294,-0.3426102565974214,-0.6828630279540187,-0.23166366385931583,0.6469929599930908,0.48858420947797077,16930.188997563248
1.4562660468619977,0.66896692842469,-1.0470566428628285,-1.0488194446681898,-1.2941501254435612,-1.658784953161504,9291.023542338657
0.03134819278959294,-0.8347288871487185,1.502298661498841,1.3260395433076002,-1.0888933037206525,-0.5851003718417667,32868.877400863414
0.7438071198257954,1.0107159774186463,-0.6828630279540187,-0.23166366385931583,-0.4731228385519258,-0.4465604258650262,17077.866844915894
-0.6811107342466095,1.584854379728493,0.04552420186360124,-1.0488194446681898,1.3741885569542525,1.146648952867487,9937.855120726465
1.4562660468619977,-0.9304186208670266,1.502298661498841,1.3260395433076002,0.3068530839951277,0.0845093670458115,32871.26550348876
0.7438071198257954,1.1064057111369539,-0.6828630279540187,1.3260395433076002,-1.6401544820621787,-0.06557557442899035,31979.48506119157
-1.393569661282812,-1.1901478981024334,-1.0470566428628285,-0.23166366385931583,-0.7194310246194162,-1.474065025192517,16186.628098963016
-0.6811107342466095,1.6668741514870427,-1.0470566428628285,-0.23166366385931583,-0.48485179979323456,0.6848491329450189,16924.533002996257
-1.393569661282812,-1.0944581643841256,1.502298661498841,1.3260395433076002,-1.0185195362727975,-0.18102552940960737,32611.790570357465
0.03134819278959294,-0.16490075112056418,-0.6828630279540187,-0.23166366385931583,0.7232312080615992,-0.5389203898495198,17059.609275297906
-0.6811107342466095,-0.5203197620742785,1.502298661498841,-1.0488194446681898,-1.376252854132724,-0.7005503268223836,10605.76645913327
0.03134819278959294,1.174755520935745,0.04552420186360124,-0.23166366385931583,1.1220158902661086,-0.8044552863049387,17242.828225910383
-1.393569661282812,0.1631783359136343,1.502298661498841,1.3260395433076002,-0.44966491606930814,0.32695427250510695,32725.914020821376
-0.6811107342466095,-0.862068811068235,-0.6828630279540187,1.3260395433076002,1.28035686702378,1.3890938583267824,31428.70478343292
-1.393569661282812,-0.8210589251889605,1.502298661498841,-1.0488194446681898,-0.10366055945068949,0.6617591419488961,10428.784835638491
-1.393569661282812,1.4481547601309104,0.04552420186360124,-0.23166366385931583,-1.0419774587554163,1.273643903346166,17436.72833420527
-0.6811107342466095,-1.0807882024243674,-1.0470566428628285,1.3260395433076002,0.283395161512509,-0.3657454573785946,31764.037664592757
-0.6811107342466095,-1.436207213378082,-0.6828630279540187,1.3260395433076002,-1.1885894742717795,-0.4696504168611496,31593.98311026264
1.4562660468619977,0.2725380315917004,-0.6828630279540187,-1.0488194446681898,0.3303110064777453,0.1537793400341817,9498.257175309209
0.03134819278959294,1.3114551405333277,0.04552420186360124,-0.23166366385931583,1.2217120608172358,0.44240422748572394,17905.288938740137
1.4562660468619977,1.3387950644528441,-0.6828630279540187,1.3260395433076002,-0.4789873191725802,-1.3701600657099617,31512.88406850961
0.7438071198257954,-0.35628021855717934,1.502298661498841,-1.0488194446681898,1.2275765414378892,0.9965640113926851,10259.568047457497
-0.6811107342466095,-0.31527033267790483,1.502298661498841,-1.0488194446681898,1.520800572470616,-1.2893450972235296,10859.96282331094
0.03134819278959294,-0.9167486589072681,1.502298661498841,-0.23166366385931583,1.6498191461250171,0.9619290248984997,18371.75254715768
-0.6811107342466095,-0.2879304087583883,-0.6828630279540187,-0.23166366385931583,0.8581142623366539,-0.41192543937084136,16968.45371903162
-1.393569661282812,-1.6139167188549393,0.04552420186360124,-1.0488194446681898,-1.4290331797186158,0.5116742004740942,9437.652448312245
1.4562660468619977,0.381897727269766,1.502298661498841,-1.0488194446681898,-0.9657392106869068,0.8811140564120686,10148.017388946038
0.03134819278959294,-1.2448277459414663,0.04552420186360124,1.3260395433076002,0.7290956886822547,0.46549421848184735,31925.993931369598
